vocab_id,label,source_system,source_id,lang,label_type
ESCO:http://data.europa.eu/esco/skill/02bf9522-bd6e-4482-be03-1827483be21a:pref_en,first aid for animals,ESCO,http://data.europa.eu/esco/skill/02bf9522-bd6e-4482-be03-1827483be21a,en,preferred
ESCO:http://data.europa.eu/esco/skill/02c1a369-f1e7-4f8e-8882-d7ded57f9cf4:pref_en,empathise with outdoor groups,ESCO,http://data.europa.eu/esco/skill/02c1a369-f1e7-4f8e-8882-d7ded57f9cf4,en,preferred
ESCO:http://data.europa.eu/esco/skill/02c462b7-b93b-44a7-ba3a-9d3b7a163f51:pref_en,provide context to news stories,ESCO,http://data.europa.eu/esco/skill/02c462b7-b93b-44a7-ba3a-9d3b7a163f51,en,preferred
ESCO:http://data.europa.eu/esco/skill/02c71cde-f513-43da-8952-0974763c7568:pref_en,interpret circuit diagrams,ESCO,http://data.europa.eu/esco/skill/02c71cde-f513-43da-8952-0974763c7568,en,preferred
ESCO:http://data.europa.eu/esco/skill/02c7caf4-4e8b-4745-8917-dbbd3af17c28:pref_en,draw up artistic production,ESCO,http://data.europa.eu/esco/skill/02c7caf4-4e8b-4745-8917-dbbd3af17c28,en,preferred
ESCO:http://data.europa.eu/esco/skill/02d5c52b-e7f9-4d8c-adc2-d0332f49535b:pref_en,install passenger service units,ESCO,http://data.europa.eu/esco/skill/02d5c52b-e7f9-4d8c-adc2-d0332f49535b,en,preferred
ESCO:http://data.europa.eu/esco/skill/02d68c2b-1722-4440-8e25-376650e123c8:pref_en,understand written Korean,ESCO,http://data.europa.eu/esco/skill/02d68c2b-1722-4440-8e25-376650e123c8,en,preferred
ESCO:http://data.europa.eu/esco/skill/02e0b3e9-c9e0-4063-983b-b5a7697e0f78:pref_en,keep records of bridge investigation findings,ESCO,http://data.europa.eu/esco/skill/02e0b3e9-c9e0-4063-983b-b5a7697e0f78,en,preferred
ESCO:http://data.europa.eu/esco/skill/02e1ca57-0715-438b-886d-f0f938ac3efc:pref_en,sand blasting machine parts,ESCO,http://data.europa.eu/esco/skill/02e1ca57-0715-438b-886d-f0f938ac3efc,en,preferred
ESCO:http://data.europa.eu/esco/skill/02e22093-3436-46a8-8dc5-b041bc4800cc:pref_en,create model,ESCO,http://data.europa.eu/esco/skill/02e22093-3436-46a8-8dc5-b041bc4800cc,en,preferred
ESCO:http://data.europa.eu/esco/skill/02e235f4-a30a-412a-a06e-1c471ad28678:pref_en,follow procedures to control substances hazardous to health,ESCO,http://data.europa.eu/esco/skill/02e235f4-a30a-412a-a06e-1c471ad28678,en,preferred
ESCO:http://data.europa.eu/esco/skill/02eeea19-76db-4d19-bb8b-a649c0fbe796:pref_en,assess visual impact of displays,ESCO,http://data.europa.eu/esco/skill/02eeea19-76db-4d19-bb8b-a649c0fbe796,en,preferred
ESCO:http://data.europa.eu/esco/skill/02f115d8-9e14-499c-97c1-f9eac282edc5:pref_en,select glassware for serving,ESCO,http://data.europa.eu/esco/skill/02f115d8-9e14-499c-97c1-f9eac282edc5,en,preferred
ESCO:http://data.europa.eu/esco/skill/03006fd3-254f-44bc-aa8f-dfe1c727463e:pref_en,cardiovascular system,ESCO,http://data.europa.eu/esco/skill/03006fd3-254f-44bc-aa8f-dfe1c727463e,en,preferred
ESCO:http://data.europa.eu/esco/skill/0302f93a-0d38-4c00-bc37-eda17b6316ea:pref_en,biosecurity related to animals,ESCO,http://data.europa.eu/esco/skill/0302f93a-0d38-4c00-bc37-eda17b6316ea,en,preferred
ESCO:http://data.europa.eu/esco/skill/030de41b-bb8b-4e4b-859c-9afd4c17605b:pref_en,check information on prescriptions,ESCO,http://data.europa.eu/esco/skill/030de41b-bb8b-4e4b-859c-9afd4c17605b,en,preferred
ESCO:http://data.europa.eu/esco/skill/03134e63-81eb-439a-b6eb-7de49ae01bbd:pref_en,assume responsibility for maintaining a safe ship environment,ESCO,http://data.europa.eu/esco/skill/03134e63-81eb-439a-b6eb-7de49ae01bbd,en,preferred
ESCO:http://data.europa.eu/esco/skill/031bfd8d-af80-4606-b4bb-6de4d5da6249:pref_en,follow hygienic practices in fishery operations,ESCO,http://data.europa.eu/esco/skill/031bfd8d-af80-4606-b4bb-6de4d5da6249,en,preferred
ESCO:http://data.europa.eu/esco/skill/03227978-f839-4cc8-88a6-0a3c44d2c776:pref_en,supervise work on design planning,ESCO,http://data.europa.eu/esco/skill/03227978-f839-4cc8-88a6-0a3c44d2c776,en,preferred
ESCO:http://data.europa.eu/esco/skill/032867c3-3c53-42ad-aabe-030eeb6292ab:pref_en,measure trees,ESCO,http://data.europa.eu/esco/skill/032867c3-3c53-42ad-aabe-030eeb6292ab,en,preferred
ESCO:http://data.europa.eu/esco/skill/0329ab41-3212-4e4f-8112-9e9ff5217f7b:pref_en,bend staves,ESCO,http://data.europa.eu/esco/skill/0329ab41-3212-4e4f-8112-9e9ff5217f7b,en,preferred
ESCO:http://data.europa.eu/esco/skill/032a4ab8-1034-4541-8037-b2cdcc7fd19a:pref_en,select music for performance,ESCO,http://data.europa.eu/esco/skill/032a4ab8-1034-4541-8037-b2cdcc7fd19a,en,preferred
ESCO:http://data.europa.eu/esco/skill/032b0bed-22b1-456b-8009-91e6b838fe45:pref_en,geological mapping,ESCO,http://data.europa.eu/esco/skill/032b0bed-22b1-456b-8009-91e6b838fe45,en,preferred
ESCO:http://data.europa.eu/esco/skill/03305638-bd08-410a-a960-f963ad89cce6:pref_en,tend electron beam welding machine,ESCO,http://data.europa.eu/esco/skill/03305638-bd08-410a-a960-f963ad89cce6,en,preferred
ESCO:http://data.europa.eu/esco/skill/0332f526-6dc0-4f09-8a7c-2b9473c50736:pref_en,ensure infrastructure accessibility,ESCO,http://data.europa.eu/esco/skill/0332f526-6dc0-4f09-8a7c-2b9473c50736,en,preferred
ESCO:http://data.europa.eu/esco/skill/03353964-657a-4737-9afc-1ca9ec04195b:pref_en,inspect table settings,ESCO,http://data.europa.eu/esco/skill/03353964-657a-4737-9afc-1ca9ec04195b,en,preferred
ESCO:http://data.europa.eu/esco/skill/0337c577-f837-4518-9263-b753c24f3a21:pref_en,drive automatic car,ESCO,http://data.europa.eu/esco/skill/0337c577-f837-4518-9263-b753c24f3a21,en,preferred
ESCO:http://data.europa.eu/esco/skill/033d6175-fa43-4d75-8e2c-6df348ffa0c8:pref_en,prepare intravenous packs,ESCO,http://data.europa.eu/esco/skill/033d6175-fa43-4d75-8e2c-6df348ffa0c8,en,preferred
ESCO:http://data.europa.eu/esco/skill/03459358-3f0f-4b13-a143-890e2da798d3:pref_en,configure electronic equipment,ESCO,http://data.europa.eu/esco/skill/03459358-3f0f-4b13-a143-890e2da798d3,en,preferred
ESCO:http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386:pref_en,Erlang,ESCO,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,en,preferred
ESCO:http://data.europa.eu/esco/skill/03500955-88a6-4c3d-a8c0-7594409dcff0:pref_en,operate specialised equipment in emergency,ESCO,http://data.europa.eu/esco/skill/03500955-88a6-4c3d-a8c0-7594409dcff0,en,preferred
ESCO:http://data.europa.eu/esco/skill/03520ff5-9e68-434b-91fa-3ced9c085159:pref_en,plan retail space,ESCO,http://data.europa.eu/esco/skill/03520ff5-9e68-434b-91fa-3ced9c085159,en,preferred
ESCO:http://data.europa.eu/esco/skill/03589d0d-a6f0-4d68-b5eb-dafbc6833efe:pref_en,write leaflets,ESCO,http://data.europa.eu/esco/skill/03589d0d-a6f0-4d68-b5eb-dafbc6833efe,en,preferred
ESCO:http://data.europa.eu/esco/skill/03598f35-15f1-41fa-bd8a-313e74523307:pref_en,use jewellery equipment,ESCO,http://data.europa.eu/esco/skill/03598f35-15f1-41fa-bd8a-313e74523307,en,preferred
ESCO:http://data.europa.eu/esco/skill/0359f76c-3ef3-4e52-abcf-1b2b32ed20a5:pref_en,taste wines,ESCO,http://data.europa.eu/esco/skill/0359f76c-3ef3-4e52-abcf-1b2b32ed20a5,en,preferred
ESCO:http://data.europa.eu/esco/skill/035afc40-e8fc-448f-b287-1a973fb5aa93:pref_en,manufacturing of taps and valves,ESCO,http://data.europa.eu/esco/skill/035afc40-e8fc-448f-b287-1a973fb5aa93,en,preferred
ESCO:http://data.europa.eu/esco/skill/0361c099-da6c-404e-984b-a8b8a0c017d1:pref_en,check sensorial parameters of oils and fats,ESCO,http://data.europa.eu/esco/skill/0361c099-da6c-404e-984b-a8b8a0c017d1,en,preferred
ESCO:http://data.europa.eu/esco/skill/0377c027-2839-4b30-9acb-bb68daf925f5:pref_en,maintain coquille parts,ESCO,http://data.europa.eu/esco/skill/0377c027-2839-4b30-9acb-bb68daf925f5,en,preferred
ESCO:http://data.europa.eu/esco/skill/037b5e5f-db3c-40cd-864e-5b9b9a3a080d:pref_en,understand spoken Hungarian,ESCO,http://data.europa.eu/esco/skill/037b5e5f-db3c-40cd-864e-5b9b9a3a080d,en,preferred
ESCO:http://data.europa.eu/esco/skill/037c8da7-6a0d-42b8-b979-c4abe7c92d48:pref_en,schedule maintenance of airport electrical systems,ESCO,http://data.europa.eu/esco/skill/037c8da7-6a0d-42b8-b979-c4abe7c92d48,en,preferred
ESCO:http://data.europa.eu/esco/skill/038a6d0f-787f-4f71-aac6-bd54e16c57cf:pref_en,history of tobacco,ESCO,http://data.europa.eu/esco/skill/038a6d0f-787f-4f71-aac6-bd54e16c57cf,en,preferred
ESCO:http://data.europa.eu/esco/skill/03a0ab28-ce99-4e14-baf8-a66c55da28f8:pref_en,carry out event management,ESCO,http://data.europa.eu/esco/skill/03a0ab28-ce99-4e14-baf8-a66c55da28f8,en,preferred
ESCO:http://data.europa.eu/esco/skill/03a53283-d3ee-41c1-ab3e-eb806616440e:pref_en,understand spoken Welsh,ESCO,http://data.europa.eu/esco/skill/03a53283-d3ee-41c1-ab3e-eb806616440e,en,preferred
ESCO:http://data.europa.eu/esco/skill/03a74eee-2dc6-4147-8667-5cdeb65f122d:pref_en,manage ICT data classification,ESCO,http://data.europa.eu/esco/skill/03a74eee-2dc6-4147-8667-5cdeb65f122d,en,preferred
ESCO:http://data.europa.eu/esco/skill/03aa85d2-9a67-455f-b901-595e685afdd2:pref_en,keep sheet records,ESCO,http://data.europa.eu/esco/skill/03aa85d2-9a67-455f-b901-595e685afdd2,en,preferred
ESCO:http://data.europa.eu/esco/skill/03af6b34-0137-4337-8a7f-521dbef4925f:pref_en,brush rubber cement,ESCO,http://data.europa.eu/esco/skill/03af6b34-0137-4337-8a7f-521dbef4925f,en,preferred
ESCO:http://data.europa.eu/esco/skill/03b9453e-d14d-46bc-baf5-f6a6fbaa3bb7:pref_en,develop leather goods collection,ESCO,http://data.europa.eu/esco/skill/03b9453e-d14d-46bc-baf5-f6a6fbaa3bb7,en,preferred
ESCO:http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041:pref_en,create solutions to problems,ESCO,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,en,preferred
ESCO:http://data.europa.eu/esco/skill/03bc5f23-4317-41c2-9528-2db5c3c87b85:pref_en,analyse cultural trends,ESCO,http://data.europa.eu/esco/skill/03bc5f23-4317-41c2-9528-2db5c3c87b85,en,preferred
ESCO:http://data.europa.eu/esco/skill/03bc85d5-78f0-4409-86ed-87dc35345760:pref_en,assess cage water quality,ESCO,http://data.europa.eu/esco/skill/03bc85d5-78f0-4409-86ed-87dc35345760,en,preferred
ESCO:http://data.europa.eu/esco/skill/03ca6934-62ac-42e8-aca0-9e7c10bb1684:pref_en,understand the architecture of a live performance,ESCO,http://data.europa.eu/esco/skill/03ca6934-62ac-42e8-aca0-9e7c10bb1684,en,preferred
ESCO:http://data.europa.eu/esco/skill/03cf7836-708c-4d43-94ed-3d8beb170655:pref_en,apply electrolytes to cathodes and anodes,ESCO,http://data.europa.eu/esco/skill/03cf7836-708c-4d43-94ed-3d8beb170655,en,preferred
ESCO:http://data.europa.eu/esco/skill/03d8e93a-861a-45d3-a2d6-80781d6af1c9:pref_en,hair cutting techniques,ESCO,http://data.europa.eu/esco/skill/03d8e93a-861a-45d3-a2d6-80781d6af1c9,en,preferred
ESCO:http://data.europa.eu/esco/skill/03d93b02-a461-4815-a4c0-b46451afc1c2:pref_en,manage claim files,ESCO,http://data.europa.eu/esco/skill/03d93b02-a461-4815-a4c0-b46451afc1c2,en,preferred
ESCO:http://data.europa.eu/esco/skill/03d93bf5-3c09-489c-a0d7-a895b068041a:pref_en,rescue animals,ESCO,http://data.europa.eu/esco/skill/03d93bf5-3c09-489c-a0d7-a895b068041a,en,preferred
ESCO:http://data.europa.eu/esco/skill/03d988af-2e63-4151-bb5e-950f366e2c64:pref_en,guide ships into docks,ESCO,http://data.europa.eu/esco/skill/03d988af-2e63-4151-bb5e-950f366e2c64,en,preferred
ESCO:http://data.europa.eu/esco/skill/03f922b0-d518-457d-8f2c-80252a714be1:pref_en,criminology,ESCO,http://data.europa.eu/esco/skill/03f922b0-d518-457d-8f2c-80252a714be1,en,preferred
ESCO:http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339:pref_en,information structure,ESCO,http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339,en,preferred
ESCO:http://data.europa.eu/esco/skill/04012dd1-478d-4eec-9951-dd623bfe86ca:pref_en,climate smart agriculture,ESCO,http://data.europa.eu/esco/skill/04012dd1-478d-4eec-9951-dd623bfe86ca,en,preferred
ESCO:http://data.europa.eu/esco/skill/0415142d-6921-4f8d-832b-6271382b8193:pref_en,test materials,ESCO,http://data.europa.eu/esco/skill/0415142d-6921-4f8d-832b-6271382b8193,en,preferred
ESCO:http://data.europa.eu/esco/skill/041977c2-0a83-4e9d-adb0-f984bcedba82:pref_en,update message displays,ESCO,http://data.europa.eu/esco/skill/041977c2-0a83-4e9d-adb0-f984bcedba82,en,preferred
ESCO:http://data.europa.eu/esco/skill/042e1e68-b190-47c0-8f0d-ff312fc25b71:pref_en,operate a forecourt site,ESCO,http://data.europa.eu/esco/skill/042e1e68-b190-47c0-8f0d-ff312fc25b71,en,preferred
ESCO:http://data.europa.eu/esco/skill/042f91e3-cccc-4d51-b635-bb14ffe90cfc:pref_en,unload cargo,ESCO,http://data.europa.eu/esco/skill/042f91e3-cccc-4d51-b635-bb14ffe90cfc,en,preferred
ESCO:http://data.europa.eu/esco/skill/0435fe96-523f-4888-a76f-22df1e92d9c4:pref_en,photogrammetry,ESCO,http://data.europa.eu/esco/skill/0435fe96-523f-4888-a76f-22df1e92d9c4,en,preferred
ESCO:http://data.europa.eu/esco/skill/043c477b-71f6-43e9-8927-ca854fc55252:pref_en,communicate gambling rules,ESCO,http://data.europa.eu/esco/skill/043c477b-71f6-43e9-8927-ca854fc55252,en,preferred
ESCO:http://data.europa.eu/esco/skill/043f1a88-7faa-4d56-b220-5428741c6a75:pref_en,control train departures,ESCO,http://data.europa.eu/esco/skill/043f1a88-7faa-4d56-b220-5428741c6a75,en,preferred
ESCO:http://data.europa.eu/esco/skill/043f3cba-7827-4a1f-9a87-7775ca01ec9d:pref_en,manipulate dental material,ESCO,http://data.europa.eu/esco/skill/043f3cba-7827-4a1f-9a87-7775ca01ec9d,en,preferred
ESCO:http://data.europa.eu/esco/skill/04455dce-a796-4a1f-bd07-ad42bdbda180:pref_en,forensic pathology,ESCO,http://data.europa.eu/esco/skill/04455dce-a796-4a1f-bd07-ad42bdbda180,en,preferred
ESCO:http://data.europa.eu/esco/skill/04473991-161d-46db-8684-0d5ed6cb6c66:pref_en,manage temporary ICT networks for live performance,ESCO,http://data.europa.eu/esco/skill/04473991-161d-46db-8684-0d5ed6cb6c66,en,preferred
ESCO:http://data.europa.eu/esco/skill/0449bf39-a288-4ecc-823a-3d194be5e932:pref_en,techniques of blood-sampling,ESCO,http://data.europa.eu/esco/skill/0449bf39-a288-4ecc-823a-3d194be5e932,en,preferred
ESCO:http://data.europa.eu/esco/skill/0450eaee-1a00-4622-8f4e-5356fce816d2:pref_en,hygiene in a health care setting,ESCO,http://data.europa.eu/esco/skill/0450eaee-1a00-4622-8f4e-5356fce816d2,en,preferred
ESCO:http://data.europa.eu/esco/skill/0450f6a4-495e-4484-b11f-84e8c12ac5f9:pref_en,design beer recipes,ESCO,http://data.europa.eu/esco/skill/0450f6a4-495e-4484-b11f-84e8c12ac5f9,en,preferred
ESCO:http://data.europa.eu/esco/skill/04512804-4c83-4e1c-a963-02c58e918240:pref_en,finish plastic products,ESCO,http://data.europa.eu/esco/skill/04512804-4c83-4e1c-a963-02c58e918240,en,preferred
ESCO:http://data.europa.eu/esco/skill/0458f6a0-cb54-4ff5-a543-b2c5354e17c0:pref_en,keep up with digital transformation of industrial processes,ESCO,http://data.europa.eu/esco/skill/0458f6a0-cb54-4ff5-a543-b2c5354e17c0,en,preferred
ESCO:http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d:pref_en,advise others,ESCO,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,en,preferred
ESCO:http://data.europa.eu/esco/skill/0460013b-e73a-4200-8c11-88b3b60a222a:pref_en,perform manual spiral binding,ESCO,http://data.europa.eu/esco/skill/0460013b-e73a-4200-8c11-88b3b60a222a,en,preferred
ESCO:http://data.europa.eu/esco/skill/04666ae0-ad33-41b2-8977-7121583799d3:pref_en,place orders for orthopedic products,ESCO,http://data.europa.eu/esco/skill/04666ae0-ad33-41b2-8977-7121583799d3,en,preferred
ESCO:http://data.europa.eu/esco/skill/047218cf-3974-4148-86f8-31464253aa08:pref_en,interact verbally in Bosnian,ESCO,http://data.europa.eu/esco/skill/047218cf-3974-4148-86f8-31464253aa08,en,preferred
ESCO:http://data.europa.eu/esco/skill/0476ca2b-f84e-4657-95b1-ad80bc48d002:pref_en,emboss designs,ESCO,http://data.europa.eu/esco/skill/0476ca2b-f84e-4657-95b1-ad80bc48d002,en,preferred
ESCO:http://data.europa.eu/esco/skill/047ceb23-1eb3-4889-a07f-84a1e4b85bff:pref_en,monitor flour unloading equipment,ESCO,http://data.europa.eu/esco/skill/047ceb23-1eb3-4889-a07f-84a1e4b85bff,en,preferred
ESCO:http://data.europa.eu/esco/skill/047fcf0a-2936-49fb-b4eb-97cdd8d09d0b:pref_en,maintain statutory books,ESCO,http://data.europa.eu/esco/skill/047fcf0a-2936-49fb-b4eb-97cdd8d09d0b,en,preferred
ESCO:http://data.europa.eu/esco/skill/04838ae5-a737-48a0-a782-3d1b6b6cb75b:pref_en,wash the laundry,ESCO,http://data.europa.eu/esco/skill/04838ae5-a737-48a0-a782-3d1b6b6cb75b,en,preferred
ESCO:http://data.europa.eu/esco/skill/04880044-9668-45b8-b888-f3d9894bac9f:pref_en,organise homecare for patients,ESCO,http://data.europa.eu/esco/skill/04880044-9668-45b8-b888-f3d9894bac9f,en,preferred
ESCO:http://data.europa.eu/esco/skill/048affec-04db-4bd5-b7a6-c666d16c0fef:pref_en,load cargo,ESCO,http://data.europa.eu/esco/skill/048affec-04db-4bd5-b7a6-c666d16c0fef,en,preferred
ESCO:http://data.europa.eu/esco/skill/048f04c9-83b1-48cd-9ac9-16a433695a61:pref_en,deliver case notes,ESCO,http://data.europa.eu/esco/skill/048f04c9-83b1-48cd-9ac9-16a433695a61,en,preferred
ESCO:http://data.europa.eu/esco/skill/048f3205-6b1a-43e0-9f76-8c43562c6140:pref_en,check quality of enamel,ESCO,http://data.europa.eu/esco/skill/048f3205-6b1a-43e0-9f76-8c43562c6140,en,preferred
ESCO:http://data.europa.eu/esco/skill/049115cd-da38-499e-8544-4afdb6a4abee:pref_en,monasticism,ESCO,http://data.europa.eu/esco/skill/049115cd-da38-499e-8544-4afdb6a4abee,en,preferred
ESCO:http://data.europa.eu/esco/skill/049b5d37-aab3-4b6a-a505-bf254a434b5d:pref_en,understand written Latvian,ESCO,http://data.europa.eu/esco/skill/049b5d37-aab3-4b6a-a505-bf254a434b5d,en,preferred
ESCO:http://data.europa.eu/esco/skill/049c8caf-dd12-45fc-9bfa-b64051f32a19:pref_en,respond to changing situations in health care,ESCO,http://data.europa.eu/esco/skill/049c8caf-dd12-45fc-9bfa-b64051f32a19,en,preferred
ESCO:http://data.europa.eu/esco/skill/049de1f6-34ec-46f9-a0b1-8fc6f0199413:pref_en,write Finnish,ESCO,http://data.europa.eu/esco/skill/049de1f6-34ec-46f9-a0b1-8fc6f0199413,en,preferred
ESCO:http://data.europa.eu/esco/skill/04a33cf1-06ec-4a34-8a88-a0beca3ce9e8:pref_en,tend drying equipment,ESCO,http://data.europa.eu/esco/skill/04a33cf1-06ec-4a34-8a88-a0beca3ce9e8,en,preferred
ESCO:http://data.europa.eu/esco/skill/04a97507-f019-4b5c-ae52-46224922ce25:pref_en,manage freight payment methods,ESCO,http://data.europa.eu/esco/skill/04a97507-f019-4b5c-ae52-46224922ce25,en,preferred
ESCO:http://data.europa.eu/esco/skill/04b90037-ae21-48dc-9448-f0b3eef05b33:pref_en,keep food laboratory inventory,ESCO,http://data.europa.eu/esco/skill/04b90037-ae21-48dc-9448-f0b3eef05b33,en,preferred
ESCO:http://data.europa.eu/esco/skill/04b9627c-80a2-4723-9f07-46e76e11d09a:pref_en,apply tramway regulations,ESCO,http://data.europa.eu/esco/skill/04b9627c-80a2-4723-9f07-46e76e11d09a,en,preferred
ESCO:http://data.europa.eu/esco/skill/04ba2e0a-a939-43ab-92fe-63f50b55c798:pref_en,rehabilitate worn dentition,ESCO,http://data.europa.eu/esco/skill/04ba2e0a-a939-43ab-92fe-63f50b55c798,en,preferred
ESCO:http://data.europa.eu/esco/skill/04bcb522-62a9-4fc1-8ea9-b7ccff10147e:pref_en,coordinate flight schedules,ESCO,http://data.europa.eu/esco/skill/04bcb522-62a9-4fc1-8ea9-b7ccff10147e,en,preferred
ESCO:http://data.europa.eu/esco/skill/04bd6e5b-9f81-4c3d-a81f-d7ac2c08dfd9:pref_en,understand spoken Punjabi,ESCO,http://data.europa.eu/esco/skill/04bd6e5b-9f81-4c3d-a81f-d7ac2c08dfd9,en,preferred
ESCO:http://data.europa.eu/esco/skill/04cda8e8-e06b-4c91-bbb5-27414dc1cf14:pref_en,embargo regulations,ESCO,http://data.europa.eu/esco/skill/04cda8e8-e06b-4c91-bbb5-27414dc1cf14,en,preferred
ESCO:http://data.europa.eu/esco/skill/04cf164c-d07d-49cf-a1b3-84bdbd79b5cb:pref_en,set up office equipment,ESCO,http://data.europa.eu/esco/skill/04cf164c-d07d-49cf-a1b3-84bdbd79b5cb,en,preferred
ESCO:http://data.europa.eu/esco/skill/04dcfb3b-d6ac-4044-a35f-a633d3816c28:pref_en,advise on bankruptcy proceedings,ESCO,http://data.europa.eu/esco/skill/04dcfb3b-d6ac-4044-a35f-a633d3816c28,en,preferred
ESCO:http://data.europa.eu/esco/skill/04dd3f36-7056-4824-9eee-b0312d4a25b7:pref_en,sell processed timber in a commercial environment,ESCO,http://data.europa.eu/esco/skill/04dd3f36-7056-4824-9eee-b0312d4a25b7,en,preferred
ESCO:http://data.europa.eu/esco/skill/04e08696-b62e-446c-9b53-3b48f9af0904:pref_en,slaughter animals,ESCO,http://data.europa.eu/esco/skill/04e08696-b62e-446c-9b53-3b48f9af0904,en,preferred
ESCO:http://data.europa.eu/esco/skill/04e52ec7-5107-455b-a943-8004015d5b26:pref_en,develop policies for nutritional programs,ESCO,http://data.europa.eu/esco/skill/04e52ec7-5107-455b-a943-8004015d5b26,en,preferred
ESCO:http://data.europa.eu/esco/skill/04e6474d-f6fd-4e60-9191-24faae8ba0bb:pref_en,perform live,ESCO,http://data.europa.eu/esco/skill/04e6474d-f6fd-4e60-9191-24faae8ba0bb,en,preferred
ESCO:http://data.europa.eu/esco/skill/04e6f19b-6458-432f-9790-3979831a03bc:pref_en,teach nursing principles,ESCO,http://data.europa.eu/esco/skill/04e6f19b-6458-432f-9790-3979831a03bc,en,preferred
